StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
131,131A,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.460316667,0.074928076,6.76417,0.26698419,3,3,0.045961228,0.000564142,,,,,5.0244928,0.027640219,,1.468639535,0.32308622,,NA,NA,,0.1767,0.470145102,,9.27743,0.256254845,,20.3682,-0.797524075,,23.5577,1.151604079,,NA,NA,,NA,NA,,NA,NA
131,131B,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.460316667,0.074928076,6.646256667,0.189380321,3,3,0.028375453,0.000315481,,,,,5.0244928,0.062467253,,1.468639535,0.302558633,,NA,NA,,0.1767,0.398897655,,9.27743,-0.242640537,,20.3682,-0.384708161,,23.5577,0.693147181,,NA,NA,,NA,NA,,NA,NA
131,131C,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.460316667,0.074928076,6.761906667,0.047134876,3,3,0.045626565,6.10E-05,,,,,5.0244928,-0.005622392,,1.468639535,0.308653706,,NA,NA,,0.1767,0.414314723,,9.27743,0.552352091,,20.3682,-0.278620825,,23.5577,1.084912566,,NA,NA,,NA,NA,,NA,NA
131,131D,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Tobacco, Rice",Tobacco,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.51701,0.236046574,6.780043333,0.213541015,3,3,0.039567811,0.000767954,,,,,5.292038,0.054373919,,0.633290698,0.436278867,,NA,NA,,0.112973,0.747731858,,7.68225,-0.180485501,,28.8979,-1.487674438,,16.8269,1.189586134,,NA,NA,,NA,NA,,NA,NA
131,131E,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.51701,0.236046574,6.60771,0.057856056,3,3,0.013821467,0.000462853,,,,,5.292038,0.015839907,,0.633290698,0.708240277,,NA,NA,,0.112973,0.559202203,,7.68225,-1.332020191,,28.8979,-1.689697499,,16.8269,0.182322547,,NA,NA,,NA,NA,,NA,NA
131,131F,"Zhang et al., 2023 (a)",2023,"Anreng County, Hunan Province, China","26°41’N, 113°17’E",26.683333,La20-40,113.283333,Lo-0-180,120.25,MAP1200,18.05833435,MAT15,,Rice,"Rice, Rice, Oillseed rape",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D10,D20-30,,22,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,6.51701,0.236046574,6.721086667,0.055681168,3,3,0.030834166,0.000460176,,,,,5.292038,0.069381803,,0.633290698,0.317971219,,NA,NA,,0.112973,0.163974412,,7.68225,0.113712149,,28.8979,-1.078673898,,16.8269,0.182322547,,NA,NA,,NA,NA,,NA,NA
134,134A,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Maize, Peanut, Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,11.3595,1.13595,10.955,1.0955,3,3,-0.036258425,0.006666667,,,,,8.599831579,-0.011457285,,0.772540698,0.139313241,,NA,NA,,0.0847751,-0.089611679,,NA,NA,,NA,NA,,4.54219,0.369389144,,96.0298,-0.015498036,,51.9911,-0.012353087,,NA,NA
134,134B,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Peanut, Maize,  Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,11.3595,1.13595,11.2705,1.12705,3,3,-0.007865706,0.006666667,,,,,8.599831579,-0.017346992,,0.772540698,0.152677773,,NA,NA,,0.0847751,-0.121361085,,NA,NA,,NA,NA,,4.54219,0.191055141,,96.0298,-0.140358185,,51.9911,0.31045455,,NA,NA
134,134C,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Millet, Maize, Peanut","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,11.3595,1.13595,11.3583,1.13583,3,3,-0.000105644,0.006666667,,,,,8.599831579,0.001802571,,0.772540698,0.17021742,,NA,NA,,0.0847751,-0.033198478,,NA,NA,,NA,NA,,4.54219,0.805757578,,96.0298,0.436861987,,51.9911,0.083247731,,NA,NA
134,134D,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Maize, Peanut, Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.5664,1.05664,11.2507,1.12507,3,3,0.062751194,0.006666667,,,,,8.661105263,-0.009094407,,0.756610465,0.025978048,,NA,NA,,0.0719723,0,,NA,NA,,NA,NA,,3.58125,0.087664334,,54.1881,-0.02763337,,73.2658,-0.294673783,,NA,NA
134,134E,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Peanut, Maize,  Millet","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.5664,1.05664,10.613,1.0613,3,3,0.004400509,0.006666667,,,,,8.661105263,-0.021828511,,0.756610465,-0.032091572,,NA,NA,,0.0719723,0.10919934,,NA,NA,,NA,NA,,3.58125,0.237697373,,54.1881,0.42455714,,73.2658,-0.188764913,,NA,NA
134,134F,"Zhang et al., 2024 (b)",2024,"Haladao Village, Tongyu County, Jilin Province","44.50°N, 126.35°E ",44.5,La40,126.35,Lo-0-180,49.33333206,MAP600,4.175000191,MAT8,,Maize,"Millet, Maize, Peanut","Peanut, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Inconsistent,Maturity stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.5664,1.05664,11.4244,1.14244,3,3,0.078072264,0.006666667,,,,,8.661105263,-0.002935741,,0.756610465,0.12361199,,NA,NA,,0.0719723,0.051533288,,NA,NA,,NA,NA,,3.58125,0.867474096,,54.1881,0.251632816,,73.2658,-0.235677103,,NA,NA
135,135A,"Zhao et al., 2017",2017,"Miaoxiang Sanqi Technology Co., Ltd","23°42' N, 104°16'E",23.7,La20-40,104.26667,Lo-0-180,103.9166641,MAP1200,16.20000076,MAT15,,Sanqi,"Sanqi, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,6,V4,,Bacterial Shannon,Bacterial Shannon,7.3,0.17,9.05,0.25,3,3,0.21489041,0.000435139,,,,,7.16,0.002789402,,0.627030162,0.021053409,,NA,NA,,0.037,0.449525098,,7.87,-0.288105712,,3.48,0.505639787,,NA,NA,,NA,NA,,NA,NA,,NA,NA
136,136A,"Zhao et al., 2024",2024,"Zherong County, Ningde City, Fujian Province, China","26.659°N, 119.583°E",26.659,La20-40,119.583,Lo-0-180,133.1666718,MAP1200,19.55833244,MAT15,,Pseudostellaria heterophylla,"Pseudostellaria heterophylla, Capsicum annuum, Pseudostellaria heterophylla",Capsicum annuum,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Caryophyllaceae to Solanaceae,Non-legume to Non-legume,nonAM to AM,C3 to C3,Perennial to Annual,Consistent,Unknow,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4-V5,,Bacterial Shannon,Bacterial Shannon,5.44,0.48,6.27,0.46,3,3,0.141997294,0.004389308,,,,,4.43,0.148653495,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,65.74,0.016594135,,524.16,0.045299137,,139.67,-0.033045219,,NA,NA
137,137A,"Zhao et al., 2023",2023,"Huaiqiao town, Handan city, Hebei Province, China","36°47_N, 115°10_E",36.783333,La20-40,115.166667,Lo-0-180,42.91666794,MAP600,13.27499962,MAT8-15,,Cotton,"Maize, Maize, Cotton",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Malvaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,No_retention,Fertilizer,D1,D5,,1,2,R2,3,V4,,Bacterial Shannon,Bacterial Shannon,5.53155,0.016056111,5.56433,0.003221615,3,3,0.005908517,2.92E-06,,,,,8.561775439,0.014400915,,0.400820736,-0.359604084,,NA,NA,,NA,NA,,21.77683333,0.153947079,,13.23656667,-0.161899181,,0.670479333,0.255146177,,0.204415667,-0.9435833,,NA,NA,,NA,NA
137,137B,"Zhao et al., 2023",2023,"Huaiqiao town, Handan city, Hebei Province, China","36°47_N, 115°10_E",36.783333,La20-40,115.166667,Lo-0-180,42.91666794,MAP600,13.27499962,MAT8-15,,Cotton,"Maize, Broccoli, Cotton","Maize, Broccoli",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Malvaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Retention,Fertilizer,D1,D5,,1,3,R3,3,V4,,Bacterial Shannon,Bacterial Shannon,5.53155,0.016056111,5.58412,0.032146863,3,3,0.00945879,1.39E-05,,,,,8.561775439,0.009178252,,0.400820736,0.043208448,,NA,NA,,NA,NA,,21.77683333,0.104965829,,13.23656667,-0.24241855,,0.670479333,-0.02265204,,0.204415667,-0.833744078,,NA,NA,,NA,NA
142,NA,"Zou et al., 2023",2023,"Zhanggutai Town, Fuxin City, Liaoning Province, China","42.174°N, 122.887°E",42.174,La40,122.887,Lo-0-180,47.33333206,MAP600,7.950000286,MAT8,,Peanut,"Peanuts, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,4,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.14,0.077942286,10.44,0.105655099,3,3,0.029156584,5.38E-05,,,,,6.63291,0.005709662,,0.572951,0.215388289,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.4915,0.014440343,,75.1672,0.008455884,,66.4331,0.019934522,,2.62391,0.314658646
142,NA,"Zou et al., 2023",2023,"Zhanggutai Town, Fuxin City, Liaoning Province, China","42.174°N, 122.887°E",42.174,La40,122.887,Lo-0-180,47.33333206,MAP600,7.950000286,MAT8,,Maize,"Peanuts, Maize",Peanut,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,4,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.69,0.025980762,10.21,0.045033321,3,3,-0.045941093,8.45E-06,,,,,6.55696,0.005775607,,0.661475,0.102382883,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,10.0339,0.010084619,,74.5289,0.006402472,,67.1975,0.022492995,,8.74681,0.205779387
142,NA,"Zou et al., 2023",2023,"Zhanggutai Town, Fuxin City, Liaoning Province, China","42.174°N, 122.887°E",42.174,La40,122.887,Lo-0-180,47.33333206,MAP600,7.950000286,MAT8,,Peanut,"Peanuts, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,4,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.06,0.008660254,9.8,0.041569219,3,3,-0.026184779,6.24E-06,,,,,6.59633,0.00554828,,0.451382,0.008609609,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,7.13889,0.056726414,,65.3846,0.011695577,,55.0943,0.020340135,,2.62391,0.314658646
142,NA,"Zou et al., 2023",2023,"Zhanggutai Town, Fuxin City, Liaoning Province, China","42.174°N, 122.887°E",42.174,La40,122.887,Lo-0-180,47.33333206,MAP600,7.950000286,MAT8,,Maize,"Peanuts, Maize",Peanut,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D1-3,D5,,2,2,R2,4,V3-V4,,Bacterial Shannon,Bacterial Shannon,10.51,0.076210236,9.85,0.06408588,3,3,-0.06485573,3.16E-05,,,,,6.54128,0.005594842,,0.439675,0.01176427,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,7.44444,0.02578486,,65,-0.011904423,,55.8491,0.006732987,,8.74681,0.205779387
A29,A29A,"Fan et al., 2022",2022,"Lishui, Zhejiang Province","28°28_N, 119°76_E",28.46667,La20-40,120.26667,Lo-0-180,166.4166718,MAP1200,11.36666679,MAT8-15,,Tea,"Strawberries, Tea",Strawberries,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Theaceae to Rosaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Shannon,Bacterial Shannon,6.22,0.08,6.48,0.05,4,4,0.040950604,5.62E-05,,,,,4.03,0.083282348,,2.152,-0.469260411,,NA,NA,,0.238,-0.204412515,,33.51,0.467089809,,15.8,0.903551706,,NA,NA,,NA,NA,,NA,NA,,NA,NA
A58,A58A,"Jin et al., 2024",2024,Yuxi Experimental Station of the Yunnan Academy of Tobacco Agricultural Sciences in China,"24°14_N, 102°30_E",24.23333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D5-10,D10-20,,10,2,R2,20,V3-V4,,Bacterial Shannon,Bacterial Shannon,9.399278056,0.939927806,9.572939676,0.957293968,3,3,0.018307451,0.006666667,,,,,7.42,-0.133916526,,1.314,0.1135461,,NA,NA,,0.125,0.12751332,,NA,NA,,NA,NA,,57.36,0.097906022,,72.53,-0.191156833,,59,0.279171383,,NA,NA
A58,A58B,"Jin et al., 2024",2024,Yuxi Experimental Station of the Yunnan Academy of Tobacco Agricultural Sciences in China,"24°14_N, 102°30_E",24.23333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D5-10,D10-20,,10,2,R2,20,V3-V4,,Bacterial Shannon,Bacterial Shannon,9.20846578,0.920846578,9.730977138,0.973097714,3,3,0.055191062,0.006666667,,,,,7.08,-0.09785579,,1.251,0.226495242,,NA,NA,,0.12,0.242946179,,NA,NA,,NA,NA,,75.29,-0.157476699,,124.56,-0.878749644,,56,0.417299566,,NA,NA
A58,A58C,"Jin et al., 2024",2024,Yuxi Experimental Station of the Yunnan Academy of Tobacco Agricultural Sciences in China,"24°14_N, 102°30_E",24.23333,La20-40,102.5,Lo-0-180,75.58333588,MAP600-1200,16.80833244,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D5-10,D10-20,,10,2,R2,20,V3-V4,,Bacterial Shannon,Bacterial Shannon,9.565845949,0.956584595,9.73950757,0.973950757,3,3,0.017991518,0.006666667,,,,,6.68,-0.042819997,,1.69,-0.092946113,,NA,NA,,0.176,-0.140046074,,NA,NA,,NA,NA,,108.82,-0.477863883,,162.4,-1.079461859,,85,-0.035932009,,NA,NA
B1,NA,"Kang et al., 2020",2020,Dingxi Experimental Station,"104°35’E, 35°33’N",35.55,La20-40,104.58333,Lo-0-180,34.16666794,MAP600,6.666666985,MAT8,,Potato,"Potato, Broad bean",Fava bean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Rhizosphere,Unknow,No_tillage,Unknow,Unknow,D1,D5,,1,2,R2,2,V4-V5,,Bacterial Shannon,Bacterial Shannon,9.46,0.04,9.45,0.02,3,3,-0.001057642,7.45E-06,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
B39,B39A,"Pereira-Mora et al., 2022",2022,"the Instituto Nacional de Investigaci _ on Agropecuaria, Unidad Paso de la Laguna, in Treinta y Tres, Uruguay",33°16_23_S; 54°10_24_W,-33.27306,La20,-54.17333,Lo-180-0,109.6666641,MAP1200,17.07500076,MAT15,,Rice,"Rice, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D20-30,,15,2,R2,30,V4,,Bacterial Shannon,Bacterial Shannon,5.704,0.5704,5.343,0.5343,3,3,-0.06538039,0.006666667,,,,,5.91,0.003378382,,1.37,0.215817511,,NA,NA,,0.17,0.162518929,,NA,NA,,NA,NA,,14.7,0.841449891,,NA,NA,,NA,NA,,NA,NA
B39,B39B,"Pereira-Mora et al., 2022",2022,"the Instituto Nacional de Investigaci _ on Agropecuaria, Unidad Paso de la Laguna, in Treinta y Tres, Uruguay",33°16_23_S; 54°10_24_W,-33.27306,La20,-54.17333,Lo-180-0,109.6666641,MAP1200,17.07500076,MAT15,,Rice,"Rice, ryegrass, tall fescue, white clover, birdsfoot trefoil","Ryegrass, tall fescue, white clover, birdsfoot trefoil",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D20-30,,6,2,R2,30,V4,,Bacterial Shannon,Bacterial Shannon,5.704,0.5704,5.726,0.5726,3,3,0.003849524,0.006666667,,,,,5.91,0.015113638,,1.37,0.161423439,,NA,NA,,0.17,0.057158414,,NA,NA,,NA,NA,,14.7,0.84437815,,NA,NA,,NA,NA,,NA,NA
D30,D30A,"Su et al., 2022",2022,Yunnan Academy of Tobacco Agricultural Sciences’ Yanhe Research Farm,"24.14°N, 102.30°E",24.14,La20-40,102.3,Lo-0-180,79.83333588,MAP600-1200,15.55000019,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D20-30,,11,2,R2,22,V4-V5,,Bacterial Shannon,Bacterial Shannon,7.6402,0.576888204,7.6541,0.39661064,13,13,0.001817671,0.000645098,,,,,6.27,0.089931087,,0.585,0.300421098,,NA,NA,,0.058,0.666944808,,17.17,1.159796326,,1.23,0.621537648,,36.5,0.123065861,,93.32,0.491916725,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Choy Sum",Choy sum,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V4-V5,,Bacterial Shannon,Bacterial Shannon,10.45,0.051961524,10.56,0.173205081,3,3,0.0104713,9.79E-05,,,,,6.38,0.004691174,,0.992459397,0.022537793,,NA,NA,,0.091,0.009841523,,NA,NA,,NA,NA,,172.07,0.072994849,,61.13,0.052576619,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Amaranth",Amaranth,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Amaranthaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V4-V5,,Bacterial Shannon,Bacterial Shannon,10.45,0.051961524,10.67,0.069282032,3,3,0.020834087,2.23E-05,,,,,6.38,0.038436707,,0.992459397,0.189987404,,NA,NA,,0.091,0.003291281,,NA,NA,,NA,NA,,172.07,0.25265665,,61.13,0.033776128,,NA,NA,,NA,NA
D12,NA,"Ni et al., 2019",2019,Sanya,"18.2528°N, 109.5116°E",18.2528,La20,109.5116,Lo-0-180,120.5,MAP1200,25.96666718,MAT15,,Cowpea,"Cowpea, Water Spinach",Water Spinach,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Convolvulaceae,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V4-V5,,Bacterial Shannon,Bacterial Shannon,10.45,0.051961524,10.66,0.225166605,3,3,0.01989644,0.000156963,,,,,6.38,-0.007867861,,0.992459397,0.023109058,,NA,NA,,0.091,0.014184635,,NA,NA,,NA,NA,,172.07,0.050595661,,61.13,0.009281187,,NA,NA,,NA,NA
