StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
36,36B,"Han et al., 2024",2024,"Shihezi City, Xinjiang, China","44°18_23.51__N, 86°4_44.15""E",44.306531,La40,86.078931,Lo-0-180,12.75,MAP600,8.891666412,MAT8-15,,Cotton,"Maize, Cotton",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Malvaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,Full length,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.018310642,0.0025,,,,,7.84888,0.001970314,,2.00303,-0.127593083,,NA,NA,,0.187778,-0.112618737,,NA,NA,,NA,NA,,229.515,0.061330977,,175.319,-0.183295114,,253.677,0,,NA,NA
36,36C,"Han et al., 2024",2024,"Shihezi City, Xinjiang, China","44°18_23.51__N, 86°4_44.15""E",44.306531,La40,86.078931,Lo-0-180,12.75,MAP600,8.891666412,MAT8-15,,Cotton,"Cotton, Tomato",Tomato,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Malvaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,2,Full length,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.026670246,0.0025,,,,,7.84888,0.014500267,,2.00303,-0.045444843,,NA,NA,,0.187778,-0.514781362,,NA,NA,,NA,NA,,229.515,0.160043262,,175.319,-0.157392887,,253.677,-0.438955279,,NA,NA
45,45A,"Huang et al., 2022",2022,"located at Gaocang Stree Hongta District, Yuxi City, Yunnan Province","24°30_N, 103°32_E",24.5,La20-40,103.53333,Lo-0-180,78.41666412,MAP600-1200,15.96666622,MAT15,,Tobacco,"Marigold, Tobacco",Marigold,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Asteraceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Vegetative stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.075943128,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
48,48A,Jiao et al 2019,2019,Mianning County,"28°33'N, 102°10'E",28.55,La20-40,102.16667,Lo-0-180,79.83333588,MAP600-1200,14.64999962,MAT8-15,,Tobacco,"Tobacco, Barley",Barley,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D10-20,,10,2,R2,20,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.181061735,0.001592615,,,,,NA,NA,,0.705916473,0.249578237,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1.96,0.106380404
48,48B,Jiao et al 2019,2019,Mianning County,"28°33'N, 102°10'E",28.55,La20-40,102.16667,Lo-0-180,79.83333588,MAP600-1200,14.64999962,MAT8-15,,Tobacco,"Tobacco, Winter barley, Maize","Barely, Maize",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D3-5,D10-20,,5,3,R3,15,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.290788438,0.001487741,,,,,NA,NA,,0.705916473,0.463718512,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,1.96,0.181470855
51,51A,"Kong et al., 2023",2023,"Changwu County, Shaanxi Province","35°12_N, 107°40_E",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Winter wheat, Millet, pea","Millet, pea",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Tillage,No_retention,No_Fertilizer,D10,D30,,12,3,R3,36,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,6,6,-0.323593383,0.002665119,,,,,8.24,0.007255171,,0.732,-0.100514958,,NA,NA,,0.104,-0.133531393,,2.99,0.278442192,,1.7,0.253273293,,4.45,-0.835384093,,NA,NA,,NA,NA,,1.61,-0.446675377
51,51B,"Kong et al., 2023",2023,"Changwu County, Shaanxi Province","35°12_N, 107°40_E",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Winter wheat, Millet, pea","Millet, pea",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Tillage,No_retention,Fertilizer,D10,D30,,12,3,R3,36,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,6,6,-0.340715703,0.022338431,,,,,8.31,-0.020669429,,0.742,-0.004051322,,NA,NA,,0.098,0.05942342,,2.31,0.897941593,,2.21,0.154796883,,25.83,-0.138465841,,NA,NA,,NA,NA,,1.43,-0.134530893
51,51C,"Kong et al., 2023",2023,"Changwu County, Shaanxi Province","35°12_N, 107°40_E",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Winter wheat, Millet, pea","Millet, pea",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Tillage,No_retention,Fertilizer,D10,D30,,12,3,R3,36,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,6,6,-0.34168557,0.047133654,,,,,8.34,-0.036634133,,0.822,0.182929644,,NA,NA,,0.112,0.101782694,,6.09,0.713464824,,2.05,-0.241605614,,8.67,0.252467166,,NA,NA,,NA,NA,,5.18,-0.519875459
51,51D,"Kong et al., 2023",2023,"Changwu County, Shaanxi Province","35°12_N, 107°40_E",35.2,La20-40,107.66667,Lo-0-180,49.16666794,MAP600,10.19999981,MAT8-15,,Wheat,"Winter wheat, Millet, pea","Millet, pea",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Tillage,No_retention,Fertilizer,D10,D30,,12,3,R3,36,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,6,6,-1.058650322,0.003130264,,,,,8.13,0.009792,,1.035,0.001930503,,NA,NA,,0.146,0.040273899,,18.83,0.069240672,,1.93,0.121804874,,34.06,-0.01240784,,NA,NA,,NA,NA,,5.55,-0.484157377
53,53A,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Oat, Hsiao, Oat, Hsiao",Oat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.130480051,0.000973506,,,,,8.99,0.012161565,,0.884302326,0.297495694,,1.558,0.247241103,,0.101,0.197063839,,NA,NA,,NA,NA,,1.73,1.088931671,,17.59,0.755943138,,63,0.105360516,,NA,NA
53,53B,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Potato, Hsiao, Potato, Hsiao",Potato,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Solanaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.041062661,0.000307161,,,,,8.99,-0.005577259,,0.884302326,-0.163176608,,1.558,-0.2821348,,0.101,-0.160773221,,NA,NA,,NA,NA,,1.73,0.778953593,,17.59,-0.210573652,,63,-0.16028054,,NA,NA
53,53C,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Rape, Hsiao, Rape, Hsiao",Rapeseed,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Perennial to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.063278115,0.00069125,,,,,8.99,0.009961344,,0.884302326,-0.051258692,,1.558,0.068222356,,0.101,-0.050772325,,NA,NA,,NA,NA,,1.73,0.280430409,,17.59,0.484676579,,63,0.071508224,,NA,NA
53,53D,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Oat, Hsiao, Oat, Hsiao",Oat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.067708256,0.00031113,,,,,8.9,0.015607898,,0.919767442,0.160272413,,2.103,-0.026013027,,0.106,0.180747992,,NA,NA,,NA,NA,,7.06,0.301048434,,30.79,0.412047274,,65.33,0.069043893,,NA,NA
53,53E,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Potato, Hsiao, Potato, Hsiao",Potato,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Solanaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.017008727,0.000456829,,,,,8.9,-0.009029407,,0.919767442,-0.044595435,,2.103,-0.391300565,,0.106,-0.058268908,,NA,NA,,NA,NA,,7.06,-0.053831177,,30.79,-0.161430551,,65.33,-0.074002007,,NA,NA
53,53F,"Li et al., 2021",2021,"Wuchuan County, Hohhot, Inner Mongolia Autonomous Region, China","111°47_E, 41°6_N",41.1,La40,111.78333,Lo-0-180,24.66666603,MAP600,2.650000095,MAT8,,Astragalus membranaceus var. mongholicus (Hsiao),"Hsiao, Rape, Hsiao, Rape, Hsiao",Rapeseed,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Brassicaceae,Legume to Non-legume,AM to nonAM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Tillage,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,4,4,0.099957465,0.000213066,,,,,8.9,-0.011299555,,0.919767442,0.065446768,,2.103,-0.23775284,,0.106,0.063948725,,NA,NA,,NA,NA,,7.06,0.212320318,,30.79,0.073852755,,65.33,-0.287631051,,NA,NA
54,54A,"Li et al., 2022 (a)",2022,"Yishui County, Linyi City, Shandong Province, China","35°40_05_N, 118°42_45_E",35.66806,La20-40,118.7125,Lo-0-180,68.41666412,MAP600-1200,12.375,MAT8-15,,Peanut,"Rape, Peanut, Winter wheat, Summer Maize","Rape, Wheat, Maize",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,D5-10,D5-10,,10,4,R4,10,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,6,6,-0.215560153,0.002191705,,,,,NA,NA,,0.487209302,-0.584688843,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,0.0784,-1.604348843,,261.63,-1.007072329,,55.81,-0.435106336,,NA,NA
59,59A,"Li et al., 2022 (b)",2022,"Xuyi District Huai’an, Jiangsu Province, China","118°23_E, 33°14_N",33.23333,La20-40,118.38333,Lo-0-180,64.66666412,MAP600-1200,15.07499981,MAT15,,Corydalis yanhusuo,"Corydalis yanhusuo, Peanut ",Peanut,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Papaveraceae to Fabaceae,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,1,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.130910957,0.00069098,,,,,8.43,-0.003565066,,0.829069767,0.058559956,,NA,NA,,0.088,0.214011068,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
60,60A,"Li et al., 2017",2017,"Tobacco Research Institute of Mudanjiang, Ningan city of Heilongjiang province","44°85_N, 129°60_E",45.41667,La40,130,Lo-0-180,50.25,MAP600-1200,1.816666842,MAT8,,Tobacco,"Soybean, Tobacco",Soybean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,V1-V3,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.051229494,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
60,60B,"Li et al., 2017",2017,"Tobacco Research Institute of Mudanjiang, Ningan city of Heilongjiang province","44°85_N, 129°60_E",45.41667,La40,130,Lo-0-180,50.25,MAP600-1200,1.816666842,MAT8,,Tobacco,"Maize, Tobacco",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,V1-V3,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.149743974,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Oat,"Potato, Alfalfa, Alfalfa, Oat, Oat","Alfalfa, Oat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.023398264,0.003333333,,,,,7.9,0,,1.03,0.028710106,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Oat,"Oat, Alfalfa, Alfalfa, Potato, Potatos","Alfalfa, Potato",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.038547948,0.003333333,,,,,7.9,-0.012739026,,1.03,0.019231362,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Oat,"Oat, Oat, Alfalfa, Alfalfa, Alfalfa",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.148963457,0.003333333,,,,,7.9,0,,1.03,0.09265883,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Oat,"Potato, Potato, Oat, Oat, Oat",Oat,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.035692803,0.003333333,,,,,7.9,-0.012739026,,1.03,0.047402239,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Alfalfa,"Potato, Alfalfa, Alfalfa, Oat, Oat","Alfalfa, Oat",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Inconsistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.040644554,0.003333333,,,,,7.9,0,,0.93,0.130839601,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Alfalfa,"Oat, Alfalfa, Alfalfa, Potato, Potatos","Alfalfa, Potato",,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Perennial,Inconsistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.02549487,0.003333333,,,,,7.9,-0.012739026,,0.93,0.121360857,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Alfalfa,"Oat, Oat, Alfalfa, Alfalfa, Alfalfa",Alfalfa,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Fabaceae to Fabaceae,Legume to Legume,AM to AM,C3 to C3,Perennial to Perennial,Consistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.084920639,0.003333333,,,,,7.8,0.012739026,,0.93,0.194788326,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Potato,"Potato, Alfalfa, Alfalfa, Oat, Oat","Alfalfa, Oat",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Solanaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.003003659,0.006537103,,,,,7.8,0.012739026,,0.96,0.099090903,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
61,,"Li et al., 2023",2023,"Shanghai Town, Wuchuan County, Inner Mongolia","41.083°N, 111.199°E",41.083333,La40,111.2,Lo-0-180,25.08333397,MAP600,3.233333349,MAT8,,Potato,"Oat, Alfalfa, Alfalfa, Potato, Potatos","Alfalfa, Potato",,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Unknow,Rhizosphere,Coarse,Tillage,Unknow,Fertilizer,D1,D5,,1,3,R3,5,V4-V5,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,-0.028641779,0.006537103,,,,,7.8,0,,0.96,0.089612159,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
68,68A,"Liu et al., 2017",2017,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize, Soybean, Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,12,12,0.073975522,5.96E-05,,,,,4.61,0.085202077,,NA,NA,,1.846,0.010239917,,0.137,0.239074373,,6.62,-0.113449539,,122.14,-0.063458378,,15.67,0.406953045,,122.15,0.498900524,,176.82,0.198524457,,NA,NA
68,68B,"Liu et al., 2017",2017,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize, Soybean, Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,12,12,0.20127108,0.000173287,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
70,70A,"Liu et al., 2024 (b)",2024,"Yuxi City, Yunnan Province, China","24°18_N, 102°38_E ",24.3,La20-40,102.63333,Lo-0-180,75,MAP600-1200,16.13333321,MAT15,,Tobacco,"Tobacco, Rape",Rapeseed,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,No_retention,Fertilizer,D10,D10-20,,14,2,R2,14,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,9,9,0.086119403,0.001111111,,,,,6.77,-0.056203097,,0.525,0.1839076,,NA,NA,,0.068,0.223143551,,NA,NA,,NA,NA,,97.8,-0.054635435,,148,0.052643733,,51.1,0.279823486,,1905,0.331962646
71,NA,"Liu et al., 2023 (b)",2023,"Changwu Agroecological Station in Changwu County, Shaanxi Province, China","35°12_N, 107°44_E",35.2,La20-40,107.73333,Lo-0-180,49.5,MAP600,10.0666666,MAT8-15,,Wheat,"Pea, Wheat, Wheat, Millet","Pea, Millet",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Medium,Tillage,Unknow,Fertilizer,D10,D30,,12,3,R3,36,V3-V4,Calculate,Bacterial Richness,Bacterial Richness,NA,NA,NA,NA,3,3,0.017754573,8.23E-05,,,,,NA,NA,,0.136305732,-0.038099846,,NA,NA,,NA,NA,,8.888888889,0,,19.07407407,0.056618894,,NA,NA,,NA,NA,,NA,NA,,NA,NA
