StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
86,86B,"Niu et al., 2017",2017,"Xiangxi, Hunan, China","28°30_57_N, 109°27_5_E",28.51583,La20-40,109.45139,Lo-0-180,113.0833359,MAP1200,16.66666603,MAT15,,Tobacco,"Tobacco, Lily",Lily,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Liliaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Maturity stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,10,10,-0.503222936,0.021472865,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
86,86C,"Niu et al., 2017",2017,"Xiangxi, Hunan, China","28°30_57_N, 109°27_5_E",28.51583,La20-40,109.45139,Lo-0-180,113.0833359,MAP1200,16.66666603,MAT15,,Tobacco,"Tobacco, Turnip",Turnip,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,10,10,-0.346439063,0.019589262,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
B39,B39A,"Pereira-Mora et al., 2022",2022,"the Instituto Nacional de Investigaci _ on Agropecuaria, Unidad Paso de la Laguna, in Treinta y Tres, Uruguay",33°16_23_S; 54°10_24_W,-33.27306,La20,-54.17333,Lo-180-0,109.6666641,MAP1200,17.07500076,MAT15,,Rice,"Rice, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D20-30,,15,2,R2,30,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-1.482576138,0.217684563,,,,,5.91,0.003378382,,1.37,0.215817511,,NA,NA,,0.17,0.162518929,,NA,NA,,NA,NA,,14.7,0.841449891,,NA,NA,,NA,NA,,NA,NA
B39,B39B,"Pereira-Mora et al., 2022",2022,"the Instituto Nacional de Investigaci _ on Agropecuaria, Unidad Paso de la Laguna, in Treinta y Tres, Uruguay",33°16_23_S; 54°10_24_W,-33.27306,La20,-54.17333,Lo-180-0,109.6666641,MAP1200,17.07500076,MAT15,,Rice,"Rice, ryegrass, tall fescue, white clover, birdsfoot trefoil","Ryegrass, tall fescue, white clover, birdsfoot trefoil",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C3,Annual to Perennial,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D20-30,,6,2,R2,30,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-2.963178434,0.301334249,,,,,5.91,0.015113638,,1.37,0.161423439,,NA,NA,,0.17,0.057158414,,NA,NA,,NA,NA,,14.7,0.84437815,,NA,NA,,NA,NA,,NA,NA
D15,D15A,"Li et al., 2024 (c)",2024,Dongfang,"18°87_ N, 108°70_E",19.45,La20,109.16667,Lo-0-180,118.9166641,MAP1200,24.31666565,MAT15,,Rice,"Rice, Soybean, Rice",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,1,V4-V5,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-1.936679757,0.124720392,,,,,5.65,-0.094602466,,0.141,0.238625915,,NA,NA,,0.049,0.15123097,,NA,NA,,NA,NA,,34.1,0.118760075,,95.4,0.134186314,,NA,NA,,4748.5,0.211241902
D21,D21A,"Zhang et al., 2023 (b)",2023,Xingfu Village,"106°09'E, 35°15'N",35.25,La20-40,106.15,Lo-0-180,47.33333206,MAP600,6.541666508,MAT8,,Rice,"Rice, Maize",Maize,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V3-V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,9,9,0.578692352,0.012041754,,,,,8.231578947,-0.00641439,,1.774,0.015105182,,NA,NA,,0.088,-0.046520016,,NA,NA,,NA,NA,,24.82,-0.103482077,,NA,NA,,55.16,-0.125791815,,NA,NA
D21,D21B,"Zhang et al., 2023 (b)",2023,Xingfu Village,"106°09'E, 35°15'N",35.25,La20-40,106.15,Lo-0-180,47.33333206,MAP600,6.541666508,MAT8,,Rice,"Rice, Maize, Glycine max","Maize, Glycine max",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,3,R3,3,V3-V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,9,9,-0.068109737,0.011320265,,,,,8.231578947,-0.14714205,,1.774,0.283728382,,NA,NA,,0.088,0.28483712,,NA,NA,,NA,NA,,24.82,-0.035264007,,NA,NA,,55.16,0.209710731,,NA,NA
135,135A,"Zhao et al., 2017",2017,"Miaoxiang Sanqi Technology Co., Ltd","23°42' N, 104°16'E",23.7,La20-40,104.26667,Lo-0-180,103.9166641,MAP1200,16.20000076,MAT15,,Sanqi,"Sanqi, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Araliaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Inconsistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5-10,,1,2,R2,6,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,3.239335688,0.238379284,,,,,7.16,0.002789402,,0.627030162,0.021053409,,NA,NA,,0.037,0.449525098,,7.87,-0.288105712,,3.48,0.505639787,,NA,NA,,NA,NA,,NA,NA,,NA,NA
96,96A,"Sible et al., 2024",2023,"Champaign, IL","40˚2_39_N, 88˚13_56_W",40.04417,La40,-88.23222,Lo-180-0,84.66666412,MAP600-1200,11.05000019,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D10,D10-20,,17,2,R2,17,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,8,8,-0.382558236,0.027826105,,,,,6.3,0,,2.204176334,0.051293294,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
96,96B,"Sible et al., 2024",2023,"Champaign, IL","40˚4_49_N, 88˚14_39_W",40.08028,La40,-88.24417,Lo-180-0,84.66666412,MAP600-1200,11.32499981,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D10,D10-20,,19,2,R2,19,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,8,8,0.462211398,0.040158369,,,,,6.3,-0.032260862,,2.378190255,-0.075985907,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
97,97A,"Soman et al., 2016",2017,The campus of the University of Illinois at Urbana-Champaign,"40.1106°N, -88.2283°W",40.1106,La40,-88.2283,Lo-180-0,84.16666412,MAP600-1200,11.1916666,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Unknow,Tillage,Unknow,Unknow,D5-10,D10-20,,9,2,R2,18,V4-V5,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,NA,NA,-0.624212977,0.040847248,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
97,97B,"Soman et al., 2016",2017,The campus of the University of Illinois at Urbana-Champaign,"40.1106°N, -88.2283°W",40.1106,La40,-88.2283,Lo-180-0,84.16666412,MAP600-1200,11.1916666,MAT8-15,,Maize,"Maize, Soybean, Alfalfa","Soybean, Alfalfa",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Maturity stage,Non-Rhizosphere,Unknow,Tillage,Unknow,Unknow,D5-10,D10-20,,6,3,R3,18,V4-V5,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,NA,NA,-0.634416539,0.038261987,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
D30,D30A,"Su et al., 2022",2022,Yunnan Academy of Tobacco Agricultural Sciences’ Yanhe Research Farm,"24.14°N, 102.30°E",24.14,La20-40,102.3,Lo-0-180,79.83333588,MAP600-1200,15.55000019,MAT15,,Tobacco,"Tobacco, Rice",Rice,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D20-30,,11,2,R2,22,V4-V5,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,13,13,0.020939352,0.01079745,,,,,6.27,0.089931087,,0.585,0.300421098,,NA,NA,,0.058,0.666944808,,17.17,1.159796326,,1.23,0.621537648,,36.5,0.123065861,,93.32,0.491916725,,NA,NA,,NA,NA
114,114A,"Wang et al., 2022 (c)",2022,"Field Dry Farming Test Station, Inner Mongolia Autonomous Region, North China","41°14_N, 111°30_E",41.23333,La40,111.5,Lo-0-180,22.83333397,MAP600,2.833333492,MAT8,,Potato,"Potato, Hairy vetch, Hairy vetch",Common vetch,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D3-5,D10-20,,4,2,R2,12,V3-V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,NA,NA,-0.647984543,0.095487345,,,,,8.19,-0.014760416,,1.01744186,0.290535141,,NA,NA,,NA,NA,,5.71,0.268675975,,5.71,-0.042940407,,23.4,0.413975798,,87.4,1.346318214,,NA,NA,,21.13,0.076943513
114,114B,"Wang et al., 2022 (c)",2022,"Field Dry Farming Test Station, Inner Mongolia Autonomous Region, North China","41°14_N, 111°30_E",41.23333,La40,111.5,Lo-0-180,22.83333397,MAP600,2.833333492,MAT8,,Potato,"Potato, Potato, Hairy vetch",Common vetch,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Unknow,Retention,Fertilizer,D3-5,D10-20,,4,2,R2,12,V3-V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,NA,NA,-0.748883187,0.131232203,,,,,8.19,-0.002444989,,1.01744186,-0.077189639,,NA,NA,,NA,NA,,5.71,0.255198683,,5.71,0.255198683,,23.4,0.468934682,,87.4,0.326946791,,NA,NA,,21.13,0.360123793
120,120A,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.425027781,0.16131903,,,,,7.05,-0.062932247,,2.688372093,0.214978823,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120B,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.546617153,0.17152156,,,,,7.05,-0.053909629,,2.688372093,0.190255684,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120C,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.210402667,0.156978391,,,,,7.05,-0.028778965,,2.688372093,0.173851531,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.028170877,,NA,NA
120,120D,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.431799051,0.184536949,,,,,8.09,-0.073062593,,2.53372093,0.214941118,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120E,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,1.284068543,0.273744795,,,,,8.09,-0.190014857,,2.53372093,0.211975407,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.057158414,,NA,NA
120,120F,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.556617149,0.218644372,,,,,8.09,-0.077059934,,2.53372093,0.203399665,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120M,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.031860032,0.222332988,,,,,7.05,-0.062932247,,2.688372093,0.214978823,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120N,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.694442246,0.226311798,,,,,7.05,-0.053909629,,2.688372093,0.190255684,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.055569851,,NA,NA
120,120O,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-0.3527997,0.200941089,,,,,7.05,-0.028778965,,2.688372093,0.173851531,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,350,0.028170877,,NA,NA
120,120P,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Wheat, Potato, Wheat, Potato, Wheat",Potato,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Solanaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.137512911,0.206607596,,,,,8.09,-0.073062593,,2.53372093,0.214941118,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
120,120Q,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Potato, Rape, Wheat, Potato, Rape, Wheat","Potato, Rape",,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Multiple,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Consistent,Reproductive stage,Non-Rhizosphere,Medium,No_tillage,Retention,Fertilizer,D1-3,D5-10,,2,3,R3,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-0.125972859,0.158804473,,,,,8.09,-0.190014857,,2.53372093,0.211975407,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.057158414,,NA,NA
120,120R,"Wei et al., 2023",2023,"Tenihe River Scientific Observation and Test Station, Inner Mongolia Academy of Agriculture and Animal Husbandry Sciences","49°55_N, 120°48_E ",49.91667,La40,120.8,Lo-0-180,37.33333206,MAP600,-3.975000143,MAT8,,Wheat,"Wheat, Rape, Wheat, Rape, Wheat, Rape, Wheat",Rapeseed,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Tillage,Retention,Fertilizer,D1-3,D5-10,,3,2,R2,6,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,-0.411934542,0.137259135,,,,,8.09,-0.077059934,,2.53372093,0.203399665,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,340,0.028987537,,NA,NA
123,123A,"Wu et al., 2020",2021,"Yichang, a subtropical monsoon climate area in Changyang County","30.7682°N, 110.6371°E",30.7682,La20-40,110.6371,Lo-0-180,104.9166641,MAP1200,13.9416666,MAT8-15,,Maize,"Maize, Chinese cabbage",Cabbage,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5,,4,2,R2,4,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.458028956,0.22576592,,,,,4.39,0.239859549,,0.193155452,0.420368514,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,56.45,0.251747363,,77,0.137274379,,106.63,-0.402749115,,NA,NA
123,123B,"Wu et al., 2020",2021,"Yichang, a subtropical monsoon climate area in Changyang County","30.4674°N, 110.7312°E",30.7682,La20-40,110.6371,Lo-0-180,104.9166641,MAP1200,13.9416666,MAT8-15,,Maize,"Maize, Chinese cabbage",Cabbage,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5,,4,2,R2,4,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.073556324,0.299598698,,,,,4.57,0.205037515,,0.147331787,0.611134029,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,24.65,0.627986424,,65,0.059719235,,93.42,-0.366571754,,NA,NA
123,123C,"Wu et al., 2020",2021,"Yichang, a subtropical monsoon climate area in Changyang County","30.4848°N, 110.7134°E",30.7682,La20-40,110.6371,Lo-0-180,104.9166641,MAP1200,13.9416666,MAT8-15,,Maize,"Maize, Chinese cabbage",Cabbage,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D3-5,D5,,4,2,R2,4,V3-V4,Calculate,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,3,3,0.016645907,0.25210356,,,,,5.06,0.063178902,,0.158932715,0.383323982,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,63.21,0.136572169,,82.67,0.216663182,,105.93,-0.313404196,,NA,NA
125,125A,"Xu et al., 2024",2024,"Fulaerji district, Qiqihar city, Heilongjiang province, China","47°15_N, 123°41_E",47.25,La40,123.68333,Lo-0-180,34.66666794,MAP600,3.983333349,MAT8,,Alfalfa,"Alfalfa, Forage oats, Silage Maize, Alfalfa","Forage oats, Silage Maize",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Coarse,Unknow,Unknow,Unknow,D1,D5,,1,3,R3,4,V4-V5,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,6,6,-0.543653423,0.023847087,,,,,7.49,0.005326244,,NA,NA,,1.99,-0.067558151,,0.139,-0.090286847,,6.5,-0.28870824,,105,0.037387532,,22.2,0.280902385,,218,0.022676709,,NA,NA,,NA,NA
